Year,Semester,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,PriorityClass,Task_Type_Exam,Task_Type_Project,Task_Type_Quiz,Task_Type_Report
1,1,4,12,8,4,100,8.2,12,7.760396032,0.873748953,0.30657347,0.048914645,0,False,False,False,False
1,1,3,11,9,2,100,5.0,7,7.760396032,0.873748953,0.30657347,0.242275822,0,False,False,False,False
1,2,4,11,6,5,60,8.5,12,7.760396032,0.873748953,0.30657347,0.021978767,2,False,False,False,False
1,2,2,12,11,1,40,6.0,6,7.760396032,0.873748953,0.30657347,0.449328964,2,True,False,False,False
1,2,3,12,12,0,100,8.0,12,7.760396032,0.873748953,0.30657347,1.0,0,False,False,False,False
1,2,3,12,3,9,60,7.0,9,7.760396032,0.873748953,0.30657347,0.000895903,2,False,False,False,False
1,2,2,12,11,1,40,7.0,8,7.760396032,0.873748953,0.30657347,0.449328964,2,True,False,False,False
2,1,5,12,5,7,100,8.5,12,7.760396032,0.873748953,0.30657347,0.004437436,0,False,False,False,False
2,1,5,12,5,7,40,6.5,6,7.760396032,0.873748953,0.30657347,0.002958291,2,False,False,True,False
2,1,3,12,3,9,60,7.5,10,7.760396032,0.873748953,0.30657347,0.000895903,2,False,False,False,False
2,1,2,12,11,1,40,7.0,10,7.760396032,0.873748953,0.30657347,0.449328964,2,True,False,False,False
2,1,3,12,10,2,60,7.0,10,7.760396032,0.873748953,0.30657347,0.242275822,0,False,False,False,False
2,1,1,6,6,0,30,6.5,10,7.760396032,0.873748953,0.30657347,0.9,0,False,False,False,True
2,2,3,12,8,4,100,8.8,14,7.760396032,0.873748953,0.30657347,0.048914645,0,False,False,False,False
2,2,1,12,12,0,70,9.5,22,7.760396032,0.873748953,0.30657347,1.0,0,False,True,False,False
2,2,3,12,11,1,100,8.6,12,7.760396032,0.873748953,0.30657347,0.539194757,0,False,False,False,False
2,2,2,12,5,7,40,7.5,8,7.760396032,0.873748953,0.30657347,0.003697864,2,True,False,False,False
2,2,3,12,10,2,60,8.0,10,7.760396032,0.873748953,0.30657347,0.242275822,0,False,False,False,False
1,1,2,12,12,0,100,7.0,8,2.571842801,0.675294591,0.319504561,1.0,0,True,False,False,False
1,1,4,12,11,1,100,8.2,12,2.571842801,0.675294591,0.319504561,0.539194757,0,False,False,False,False
1,1,3,11,9,2,100,5.0,7,2.571842801,0.675294591,0.319504561,0.242275822,0,False,False,False,False
1,2,4,11,7,4,60,8.5,12,2.571842801,0.675294591,0.319504561,0.048914645,2,False,False,False,False
1,2,2,12,10,2,40,6.0,6,2.571842801,0.675294591,0.319504561,0.201896518,1,True,False,False,False
1,2,3,12,11,1,100,8.0,12,2.571842801,0.675294591,0.319504561,0.539194757,0,False,False,False,False
1,2,3,12,10,2,60,7.0,9,2.571842801,0.675294591,0.319504561,0.242275822,0,False,False,False,False
1,2,2,12,2,10,40,7.0,8,2.571842801,0.675294591,0.319504561,0.000335463,1,True,False,False,False
2,1,5,12,11,1,100,8.5,12,2.571842801,0.675294591,0.319504561,0.539194757,0,False,False,False,False
2,1,5,12,9,3,40,6.5,6,2.571842801,0.675294591,0.319504561,0.072574363,1,False,False,True,False
2,1,3,12,9,3,60,7.5,10,2.571842801,0.675294591,0.319504561,0.108861544,2,False,False,False,False
2,1,2,12,10,2,40,7.0,10,2.571842801,0.675294591,0.319504561,0.201896518,1,True,False,False,False
2,1,3,12,4,8,60,7.0,10,2.571842801,0.675294591,0.319504561,0.001993869,1,False,False,False,False
2,1,1,6,5,1,30,6.5,10,2.571842801,0.675294591,0.319504561,0.404396068,1,False,False,False,True
2,2,3,12,6,6,100,8.8,14,2.571842801,0.675294591,0.319504561,0.009875696,2,False,False,False,False
2,2,1,12,4,8,70,9.5,22,2.571842801,0.675294591,0.319504561,0.002160024,2,False,True,False,False
2,2,3,12,4,8,100,8.6,12,2.571842801,0.675294591,0.319504561,0.001993869,2,False,False,False,False
2,2,2,12,4,8,40,7.5,8,2.571842801,0.675294591,0.319504561,0.001661557,1,True,False,False,False
2,2,3,12,10,2,60,8.0,10,2.571842801,0.675294591,0.319504561,0.242275822,0,False,False,False,False
1,1,2,12,10,2,100,7.0,8,7.985319633,0.233267855,0.33699541,0.201896518,2,True,False,False,False
1,1,4,12,8,4,100,8.2,12,7.985319633,0.233267855,0.33699541,0.048914645,0,False,False,False,False
1,1,3,11,11,0,100,5.0,7,7.985319633,0.233267855,0.33699541,1.0,0,False,False,False,False
1,2,4,11,11,0,60,8.5,12,7.985319633,0.233267855,0.33699541,1.0,0,False,False,False,False
1,2,2,12,10,2,40,6.0,6,7.985319633,0.233267855,0.33699541,0.201896518,1,True,False,False,False
1,2,3,12,8,4,100,8.0,12,7.985319633,0.233267855,0.33699541,0.048914645,0,False,False,False,False
1,2,3,12,3,9,60,7.0,9,7.985319633,0.233267855,0.33699541,0.000895903,2,False,False,False,False
1,2,2,12,11,1,40,7.0,8,7.985319633,0.233267855,0.33699541,0.449328964,2,True,False,False,False
2,1,5,12,11,1,100,8.5,12,7.985319633,0.233267855,0.33699541,0.539194757,0,False,False,False,False
2,1,5,12,10,2,40,6.5,6,7.985319633,0.233267855,0.33699541,0.161517214,1,False,False,True,False
2,1,3,12,8,4,60,7.5,10,7.985319633,0.233267855,0.33699541,0.048914645,2,False,False,False,False
2,1,2,12,10,2,40,7.0,10,7.985319633,0.233267855,0.33699541,0.201896518,2,True,False,False,False
2,1,3,12,9,3,60,7.0,10,7.985319633,0.233267855,0.33699541,0.108861544,2,False,False,False,False
2,1,1,6,6,0,30,6.5,10,7.985319633,0.233267855,0.33699541,0.9,2,False,False,False,True
2,2,3,12,6,6,100,8.8,14,7.985319633,0.233267855,0.33699541,0.009875696,0,False,False,False,False
2,2,1,12,7,5,70,9.5,22,7.985319633,0.233267855,0.33699541,0.023810331,2,False,True,False,False
2,2,3,12,4,8,100,8.6,12,7.985319633,0.233267855,0.33699541,0.001993869,0,False,False,False,False
2,2,2,12,7,5,40,7.5,8,7.985319633,0.233267855,0.33699541,0.018315639,1,True,False,False,False
2,2,3,12,8,4,60,8.0,10,7.985319633,0.233267855,0.33699541,0.048914645,2,False,False,False,False
1,1,2,12,9,3,100,7.0,8,7.447872688,0.63196566,0.721071192,0.090717953,2,True,False,False,False
1,1,4,12,11,1,100,8.2,12,7.447872688,0.63196566,0.721071192,0.539194757,0,False,False,False,False
1,1,3,11,10,1,100,5.0,7,7.447872688,0.63196566,0.721071192,0.539194757,0,False,False,False,False
1,2,4,11,11,0,60,8.5,12,7.447872688,0.63196566,0.721071192,1.0,0,False,False,False,False
1,2,2,12,2,10,40,6.0,6,7.447872688,0.63196566,0.721071192,0.000335463,2,True,False,False,False
1,2,3,12,4,8,100,8.0,12,7.447872688,0.63196566,0.721071192,0.001993869,0,False,False,False,False
1,2,3,12,6,6,60,7.0,9,7.447872688,0.63196566,0.721071192,0.009875696,2,False,False,False,False
1,2,2,12,10,2,40,7.0,8,7.447872688,0.63196566,0.721071192,0.201896518,2,True,False,False,False
2,1,5,12,7,5,100,8.5,12,7.447872688,0.63196566,0.721071192,0.021978767,0,False,False,False,False
2,1,5,12,10,2,40,6.5,6,7.447872688,0.63196566,0.721071192,0.161517214,2,False,False,True,False
2,1,3,12,8,4,60,7.5,10,7.447872688,0.63196566,0.721071192,0.048914645,2,False,False,False,False
2,1,2,12,8,4,40,7.0,10,7.447872688,0.63196566,0.721071192,0.040762204,2,True,False,False,False
2,1,3,12,10,2,60,7.0,10,7.447872688,0.63196566,0.721071192,0.242275822,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,7.447872688,0.63196566,0.721071192,0.404396068,2,False,False,False,True
2,2,3,12,9,3,100,8.8,14,7.447872688,0.63196566,0.721071192,0.108861544,0,False,False,False,False
2,2,1,12,3,9,70,9.5,22,7.447872688,0.63196566,0.721071192,0.000970562,2,False,True,False,False
2,2,3,12,8,4,100,8.6,12,7.447872688,0.63196566,0.721071192,0.048914645,0,False,False,False,False
2,2,2,12,6,6,40,7.5,8,7.447872688,0.63196566,0.721071192,0.008229747,2,True,False,False,False
2,2,3,12,12,0,60,8.0,10,7.447872688,0.63196566,0.721071192,1.0,0,False,False,False,False
1,1,2,12,5,7,100,7.0,8,1.181887299,0.174053367,0.511261802,0.003697864,1,True,False,False,False
1,1,4,12,5,7,100,8.2,12,1.181887299,0.174053367,0.511261802,0.004437436,2,False,False,False,False
1,1,3,11,8,3,100,5.0,7,1.181887299,0.174053367,0.511261802,0.108861544,1,False,False,False,False
1,2,4,11,8,3,60,8.5,12,1.181887299,0.174053367,0.511261802,0.108861544,1,False,False,False,False
1,2,2,12,3,9,40,6.0,6,1.181887299,0.174053367,0.511261802,0.000746586,1,True,False,False,False
1,2,3,12,12,0,100,8.0,12,1.181887299,0.174053367,0.511261802,1.0,0,False,False,False,False
1,2,3,12,9,3,60,7.0,9,1.181887299,0.174053367,0.511261802,0.108861544,1,False,False,False,False
1,2,2,12,7,5,40,7.0,8,1.181887299,0.174053367,0.511261802,0.018315639,1,True,False,False,False
2,1,5,12,8,4,100,8.5,12,1.181887299,0.174053367,0.511261802,0.048914645,2,False,False,False,False
2,1,5,12,11,1,40,6.5,6,1.181887299,0.174053367,0.511261802,0.359463171,1,False,False,True,False
2,1,3,12,11,1,60,7.5,10,1.181887299,0.174053367,0.511261802,0.539194757,0,False,False,False,False
2,1,2,12,12,0,40,7.0,10,1.181887299,0.174053367,0.511261802,1.0,2,True,False,False,False
2,1,3,12,12,0,60,7.0,10,1.181887299,0.174053367,0.511261802,1.0,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,1.181887299,0.174053367,0.511261802,0.404396068,1,False,False,False,True
2,2,3,12,11,1,100,8.8,14,1.181887299,0.174053367,0.511261802,0.539194757,0,False,False,False,False
2,2,1,12,9,3,70,9.5,22,1.181887299,0.174053367,0.511261802,0.117933339,0,False,True,False,False
2,2,3,12,3,9,100,8.6,12,1.181887299,0.174053367,0.511261802,0.000895903,2,False,False,False,False
2,2,2,12,6,6,40,7.5,8,1.181887299,0.174053367,0.511261802,0.008229747,1,True,False,False,False
2,2,3,12,11,1,60,8.0,10,1.181887299,0.174053367,0.511261802,0.539194757,0,False,False,False,False
1,1,2,12,12,0,100,7.0,8,8.217427766,0.653913029,0.497143168,1.0,0,True,False,False,False
1,1,4,12,10,2,100,8.2,12,8.217427766,0.653913029,0.497143168,0.242275822,0,False,False,False,False
1,1,3,11,3,8,100,5.0,7,8.217427766,0.653913029,0.497143168,0.001993869,2,False,False,False,False
1,2,4,11,7,4,60,8.5,12,8.217427766,0.653913029,0.497143168,0.048914645,2,False,False,False,False
1,2,2,12,2,10,40,6.0,6,8.217427766,0.653913029,0.497143168,0.000335463,2,True,False,False,False
1,2,3,12,8,4,100,8.0,12,8.217427766,0.653913029,0.497143168,0.048914645,0,False,False,False,False
1,2,3,12,6,6,60,7.0,9,8.217427766,0.653913029,0.497143168,0.009875696,2,False,False,False,False
1,2,2,12,2,10,40,7.0,8,8.217427766,0.653913029,0.497143168,0.000335463,2,True,False,False,False
2,1,5,12,5,7,100,8.5,12,8.217427766,0.653913029,0.497143168,0.004437436,0,False,False,False,False
2,1,5,12,8,4,40,6.5,6,8.217427766,0.653913029,0.497143168,0.032609763,2,False,False,True,False
2,1,3,12,6,6,60,7.5,10,8.217427766,0.653913029,0.497143168,0.009875696,2,False,False,False,False
2,1,2,12,7,5,40,7.0,10,8.217427766,0.653913029,0.497143168,0.018315639,2,True,False,False,False
2,1,3,12,9,3,60,7.0,10,8.217427766,0.653913029,0.497143168,0.108861544,2,False,False,False,False
2,1,1,6,4,2,30,6.5,10,8.217427766,0.653913029,0.497143168,0.181706866,2,False,False,False,True
2,2,3,12,11,1,100,8.8,14,8.217427766,0.653913029,0.497143168,0.539194757,0,False,False,False,False
2,2,1,12,9,3,70,9.5,22,8.217427766,0.653913029,0.497143168,0.117933339,0,False,True,False,False
2,2,3,12,10,2,100,8.6,12,8.217427766,0.653913029,0.497143168,0.242275822,0,False,False,False,False
2,2,2,12,11,1,40,7.5,8,8.217427766,0.653913029,0.497143168,0.449328964,2,True,False,False,False
2,2,3,12,5,7,60,8.0,10,8.217427766,0.653913029,0.497143168,0.004437436,2,False,False,False,False
1,1,2,12,8,4,100,7.0,8,3.806341624,0.197642571,0.506994134,0.040762204,2,True,False,False,False
1,1,4,12,8,4,100,8.2,12,3.806341624,0.197642571,0.506994134,0.048914645,2,False,False,False,False
1,1,3,11,7,4,100,5.0,7,3.806341624,0.197642571,0.506994134,0.048914645,2,False,False,False,False
1,2,4,11,8,3,60,8.5,12,3.806341624,0.197642571,0.506994134,0.108861544,2,False,False,False,False
1,2,2,12,2,10,40,6.0,6,3.806341624,0.197642571,0.506994134,0.000335463,1,True,False,False,False
1,2,3,12,10,2,100,8.0,12,3.806341624,0.197642571,0.506994134,0.242275822,0,False,False,False,False
1,2,3,12,6,6,60,7.0,9,3.806341624,0.197642571,0.506994134,0.009875696,1,False,False,False,False
1,2,2,12,11,1,40,7.0,8,3.806341624,0.197642571,0.506994134,0.449328964,2,True,False,False,False
2,1,5,12,12,0,100,8.5,12,3.806341624,0.197642571,0.506994134,1.0,0,False,False,False,False
2,1,5,12,9,3,40,6.5,6,3.806341624,0.197642571,0.506994134,0.072574363,1,False,False,True,False
2,1,3,12,4,8,60,7.5,10,3.806341624,0.197642571,0.506994134,0.001993869,1,False,False,False,False
2,1,2,12,2,10,40,7.0,10,3.806341624,0.197642571,0.506994134,0.000335463,1,True,False,False,False
2,1,3,12,11,1,60,7.0,10,3.806341624,0.197642571,0.506994134,0.539194757,0,False,False,False,False
2,1,1,6,2,4,30,6.5,10,3.806341624,0.197642571,0.506994134,0.036685984,1,False,False,False,True
2,2,3,12,8,4,100,8.8,14,3.806341624,0.197642571,0.506994134,0.048914645,2,False,False,False,False
2,2,1,12,1,11,70,9.5,22,3.806341624,0.197642571,0.506994134,0.000195953,2,False,True,False,False
2,2,3,12,3,9,100,8.6,12,3.806341624,0.197642571,0.506994134,0.000895903,2,False,False,False,False
2,2,2,12,10,2,40,7.5,8,3.806341624,0.197642571,0.506994134,0.201896518,1,True,False,False,False
2,2,3,12,6,6,60,8.0,10,3.806341624,0.197642571,0.506994134,0.009875696,1,False,False,False,False
1,1,2,12,2,10,100,7.0,8,3.933398001,0.278429436,0.807665797,0.000335463,2,True,False,False,False
1,1,4,12,9,3,100,8.2,12,3.933398001,0.278429436,0.807665797,0.108861544,0,False,False,False,False
1,1,3,11,8,3,100,5.0,7,3.933398001,0.278429436,0.807665797,0.108861544,2,False,False,False,False
1,2,4,11,4,7,60,8.5,12,3.933398001,0.278429436,0.807665797,0.004437436,2,False,False,False,False
1,2,2,12,4,8,40,6.0,6,3.933398001,0.278429436,0.807665797,0.001661557,1,True,False,False,False
1,2,3,12,9,3,100,8.0,12,3.933398001,0.278429436,0.807665797,0.108861544,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,3.933398001,0.278429436,0.807665797,1.0,0,False,False,False,False
1,2,2,12,4,8,40,7.0,8,3.933398001,0.278429436,0.807665797,0.001661557,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,3.933398001,0.278429436,0.807665797,0.021978767,2,False,False,False,False
2,1,5,12,7,5,40,6.5,6,3.933398001,0.278429436,0.807665797,0.014652511,1,False,False,True,False
2,1,3,12,9,3,60,7.5,10,3.933398001,0.278429436,0.807665797,0.108861544,2,False,False,False,False
2,1,2,12,5,7,40,7.0,10,3.933398001,0.278429436,0.807665797,0.003697864,1,True,False,False,False
2,1,3,12,6,6,60,7.0,10,3.933398001,0.278429436,0.807665797,0.009875696,1,False,False,False,False
2,1,1,6,3,3,30,6.5,10,3.933398001,0.278429436,0.807665797,0.081646158,1,False,False,False,True
2,2,3,12,12,0,100,8.8,14,3.933398001,0.278429436,0.807665797,1.0,0,False,False,False,False
2,2,1,12,11,1,70,9.5,22,3.933398001,0.278429436,0.807665797,0.584127653,0,False,True,False,False
2,2,3,12,11,1,100,8.6,12,3.933398001,0.278429436,0.807665797,0.539194757,0,False,False,False,False
2,2,2,12,3,9,40,7.5,8,3.933398001,0.278429436,0.807665797,0.000746586,1,True,False,False,False
2,2,3,12,6,6,60,8.0,10,3.933398001,0.278429436,0.807665797,0.009875696,2,False,False,False,False
1,1,2,12,4,8,100,7.0,8,3.085263928,0.400341912,0.632660578,0.001661557,2,True,False,False,False
1,1,4,12,12,0,100,8.2,12,3.085263928,0.400341912,0.632660578,1.0,0,False,False,False,False
1,1,3,11,6,5,100,5.0,7,3.085263928,0.400341912,0.632660578,0.021978767,2,False,False,False,False
1,2,4,11,5,6,60,8.5,12,3.085263928,0.400341912,0.632660578,0.009875696,2,False,False,False,False
1,2,2,12,3,9,40,6.0,6,3.085263928,0.400341912,0.632660578,0.000746586,1,True,False,False,False
1,2,3,12,8,4,100,8.0,12,3.085263928,0.400341912,0.632660578,0.048914645,2,False,False,False,False
1,2,3,12,3,9,60,7.0,9,3.085263928,0.400341912,0.632660578,0.000895903,1,False,False,False,False
1,2,2,12,7,5,40,7.0,8,3.085263928,0.400341912,0.632660578,0.018315639,1,True,False,False,False
2,1,5,12,9,3,100,8.5,12,3.085263928,0.400341912,0.632660578,0.108861544,0,False,False,False,False
2,1,5,12,8,4,40,6.5,6,3.085263928,0.400341912,0.632660578,0.032609763,1,False,False,True,False
2,1,3,12,12,0,60,7.5,10,3.085263928,0.400341912,0.632660578,1.0,0,False,False,False,False
2,1,2,12,2,10,40,7.0,10,3.085263928,0.400341912,0.632660578,0.000335463,1,True,False,False,False
2,1,3,12,10,2,60,7.0,10,3.085263928,0.400341912,0.632660578,0.242275822,0,False,False,False,False
2,1,1,6,5,1,30,6.5,10,3.085263928,0.400341912,0.632660578,0.404396068,2,False,False,False,True
2,2,3,12,8,4,100,8.8,14,3.085263928,0.400341912,0.632660578,0.048914645,2,False,False,False,False
2,2,1,12,2,10,70,9.5,22,3.085263928,0.400341912,0.632660578,0.000436101,2,False,True,False,False
2,2,3,12,4,8,100,8.6,12,3.085263928,0.400341912,0.632660578,0.001993869,2,False,False,False,False
2,2,2,12,10,2,40,7.5,8,3.085263928,0.400341912,0.632660578,0.201896518,1,True,False,False,False
2,2,3,12,5,7,60,8.0,10,3.085263928,0.400341912,0.632660578,0.004437436,1,False,False,False,False
1,1,2,12,5,7,100,7.0,8,1.388319929,0.33643216,1.0,0.003697864,2,True,False,False,False
1,1,4,12,5,7,100,8.2,12,1.388319929,0.33643216,1.0,0.004437436,2,False,False,False,False
1,1,3,11,10,1,100,5.0,7,1.388319929,0.33643216,1.0,0.539194757,0,False,False,False,False
1,2,4,11,5,6,60,8.5,12,1.388319929,0.33643216,1.0,0.009875696,2,False,False,False,False
1,2,2,12,8,4,40,6.0,6,1.388319929,0.33643216,1.0,0.040762204,1,True,False,False,False
1,2,3,12,4,8,100,8.0,12,1.388319929,0.33643216,1.0,0.001993869,2,False,False,False,False
1,2,3,12,8,4,60,7.0,9,1.388319929,0.33643216,1.0,0.048914645,1,False,False,False,False
1,2,2,12,9,3,40,7.0,8,1.388319929,0.33643216,1.0,0.090717953,1,True,False,False,False
2,1,5,12,11,1,100,8.5,12,1.388319929,0.33643216,1.0,0.539194757,0,False,False,False,False
2,1,5,12,11,1,40,6.5,6,1.388319929,0.33643216,1.0,0.359463171,2,False,False,True,False
2,1,3,12,3,9,60,7.5,10,1.388319929,0.33643216,1.0,0.000895903,1,False,False,False,False
2,1,2,12,6,6,40,7.0,10,1.388319929,0.33643216,1.0,0.008229747,1,True,False,False,False
2,1,3,12,4,8,60,7.0,10,1.388319929,0.33643216,1.0,0.001993869,1,False,False,False,False
2,1,1,6,6,0,30,6.5,10,1.388319929,0.33643216,1.0,0.9,2,False,False,False,True
2,2,3,12,9,3,100,8.8,14,1.388319929,0.33643216,1.0,0.108861544,0,False,False,False,False
2,2,1,12,7,5,70,9.5,22,1.388319929,0.33643216,1.0,0.023810331,2,False,True,False,False
2,2,3,12,5,7,100,8.6,12,1.388319929,0.33643216,1.0,0.004437436,2,False,False,False,False
2,2,2,12,8,4,40,7.5,8,1.388319929,0.33643216,1.0,0.040762204,1,True,False,False,False
2,2,3,12,7,5,60,8.0,10,1.388319929,0.33643216,1.0,0.021978767,2,False,False,False,False
1,1,2,12,7,5,100,7.0,8,3.476535913,0.619273496,0.55378829,0.018315639,2,True,False,False,False
1,1,4,12,5,7,100,8.2,12,3.476535913,0.619273496,0.55378829,0.004437436,2,False,False,False,False
1,1,3,11,8,3,100,5.0,7,3.476535913,0.619273496,0.55378829,0.108861544,2,False,False,False,False
1,2,4,11,8,3,60,8.5,12,3.476535913,0.619273496,0.55378829,0.108861544,2,False,False,False,False
1,2,2,12,12,0,40,6.0,6,3.476535913,0.619273496,0.55378829,1.0,2,True,False,False,False
1,2,3,12,11,1,100,8.0,12,3.476535913,0.619273496,0.55378829,0.539194757,0,False,False,False,False
1,2,3,12,4,8,60,7.0,9,3.476535913,0.619273496,0.55378829,0.001993869,1,False,False,False,False
1,2,2,12,2,10,40,7.0,8,3.476535913,0.619273496,0.55378829,0.000335463,1,True,False,False,False
2,1,5,12,7,5,100,8.5,12,3.476535913,0.619273496,0.55378829,0.021978767,0,False,False,False,False
2,1,5,12,9,3,40,6.5,6,3.476535913,0.619273496,0.55378829,0.072574363,1,False,False,True,False
2,1,3,12,7,5,60,7.5,10,3.476535913,0.619273496,0.55378829,0.021978767,2,False,False,False,False
2,1,2,12,12,0,40,7.0,10,3.476535913,0.619273496,0.55378829,1.0,2,True,False,False,False
2,1,3,12,8,4,60,7.0,10,3.476535913,0.619273496,0.55378829,0.048914645,2,False,False,False,False
2,1,1,6,3,3,30,6.5,10,3.476535913,0.619273496,0.55378829,0.081646158,1,False,False,False,True
2,2,3,12,10,2,100,8.8,14,3.476535913,0.619273496,0.55378829,0.242275822,0,False,False,False,False
2,2,1,12,7,5,70,9.5,22,3.476535913,0.619273496,0.55378829,0.023810331,2,False,True,False,False
2,2,3,12,4,8,100,8.6,12,3.476535913,0.619273496,0.55378829,0.001993869,2,False,False,False,False
2,2,2,12,8,4,40,7.5,8,3.476535913,0.619273496,0.55378829,0.040762204,1,True,False,False,False
2,2,3,12,3,9,60,8.0,10,3.476535913,0.619273496,0.55378829,0.000895903,2,False,False,False,False
1,1,2,12,3,9,100,7.0,8,2.797032486,0.612136075,0.279204023,0.000746586,2,True,False,False,False
1,1,4,12,6,6,100,8.2,12,2.797032486,0.612136075,0.279204023,0.009875696,2,False,False,False,False
1,1,3,11,3,8,100,5.0,7,2.797032486,0.612136075,0.279204023,0.001993869,1,False,False,False,False
1,2,4,11,10,1,60,8.5,12,2.797032486,0.612136075,0.279204023,0.539194757,0,False,False,False,False
1,2,2,12,11,1,40,6.0,6,2.797032486,0.612136075,0.279204023,0.449328964,2,True,False,False,False
1,2,3,12,7,5,100,8.0,12,2.797032486,0.612136075,0.279204023,0.021978767,2,False,False,False,False
1,2,3,12,11,1,60,7.0,9,2.797032486,0.612136075,0.279204023,0.539194757,0,False,False,False,False
1,2,2,12,7,5,40,7.0,8,2.797032486,0.612136075,0.279204023,0.018315639,1,True,False,False,False
2,1,5,12,9,3,100,8.5,12,2.797032486,0.612136075,0.279204023,0.108861544,2,False,False,False,False
2,1,5,12,8,4,40,6.5,6,2.797032486,0.612136075,0.279204023,0.032609763,1,False,False,True,False
2,1,3,12,5,7,60,7.5,10,2.797032486,0.612136075,0.279204023,0.004437436,1,False,False,False,False
2,1,2,12,6,6,40,7.0,10,2.797032486,0.612136075,0.279204023,0.008229747,1,True,False,False,False
2,1,3,12,10,2,60,7.0,10,2.797032486,0.612136075,0.279204023,0.242275822,0,False,False,False,False
2,1,1,6,4,2,30,6.5,10,2.797032486,0.612136075,0.279204023,0.181706866,1,False,False,False,True
2,2,3,12,4,8,100,8.8,14,2.797032486,0.612136075,0.279204023,0.001993869,2,False,False,False,False
2,2,1,12,5,7,70,9.5,22,2.797032486,0.612136075,0.279204023,0.004807223,2,False,True,False,False
2,2,3,12,8,4,100,8.6,12,2.797032486,0.612136075,0.279204023,0.048914645,2,False,False,False,False
2,2,2,12,11,1,40,7.5,8,2.797032486,0.612136075,0.279204023,0.449328964,2,True,False,False,False
2,2,3,12,10,2,60,8.0,10,2.797032486,0.612136075,0.279204023,0.242275822,0,False,False,False,False
1,1,2,12,3,9,100,7.0,8,5.169858324,0.672802555,0.379429715,0.000746586,2,True,False,False,False
1,1,4,12,11,1,100,8.2,12,5.169858324,0.672802555,0.379429715,0.539194757,0,False,False,False,False
1,1,3,11,8,3,100,5.0,7,5.169858324,0.672802555,0.379429715,0.108861544,2,False,False,False,False
1,2,4,11,7,4,60,8.5,12,5.169858324,0.672802555,0.379429715,0.048914645,2,False,False,False,False
1,2,2,12,4,8,40,6.0,6,5.169858324,0.672802555,0.379429715,0.001661557,1,True,False,False,False
1,2,3,12,9,3,100,8.0,12,5.169858324,0.672802555,0.379429715,0.108861544,0,False,False,False,False
1,2,3,12,12,0,60,7.0,9,5.169858324,0.672802555,0.379429715,1.0,0,False,False,False,False
1,2,2,12,8,4,40,7.0,8,5.169858324,0.672802555,0.379429715,0.040762204,1,True,False,False,False
2,1,5,12,10,2,100,8.5,12,5.169858324,0.672802555,0.379429715,0.242275822,0,False,False,False,False
2,1,5,12,12,0,40,6.5,6,5.169858324,0.672802555,0.379429715,0.8,2,False,False,True,False
2,1,3,12,4,8,60,7.5,10,5.169858324,0.672802555,0.379429715,0.001993869,2,False,False,False,False
2,1,2,12,9,3,40,7.0,10,5.169858324,0.672802555,0.379429715,0.090717953,1,True,False,False,False
2,1,3,12,3,9,60,7.0,10,5.169858324,0.672802555,0.379429715,0.000895903,2,False,False,False,False
2,1,1,6,5,1,30,6.5,10,5.169858324,0.672802555,0.379429715,0.404396068,2,False,False,False,True
2,2,3,12,3,9,100,8.8,14,5.169858324,0.672802555,0.379429715,0.000895903,0,False,False,False,False
2,2,1,12,6,6,70,9.5,22,5.169858324,0.672802555,0.379429715,0.010698671,2,False,True,False,False
2,2,3,12,7,5,100,8.6,12,5.169858324,0.672802555,0.379429715,0.021978767,0,False,False,False,False
2,2,2,12,10,2,40,7.5,8,5.169858324,0.672802555,0.379429715,0.201896518,2,True,False,False,False
2,2,3,12,9,3,60,8.0,10,5.169858324,0.672802555,0.379429715,0.108861544,2,False,False,False,False
1,1,2,12,4,8,100,7.0,8,6.253864898,0.77144051,0.585770372,0.001661557,2,True,False,False,False
1,1,4,12,4,8,100,8.2,12,6.253864898,0.77144051,0.585770372,0.001993869,0,False,False,False,False
1,1,3,11,10,1,100,5.0,7,6.253864898,0.77144051,0.585770372,0.539194757,0,False,False,False,False
1,2,4,11,9,2,60,8.5,12,6.253864898,0.77144051,0.585770372,0.242275822,0,False,False,False,False
1,2,2,12,4,8,40,6.0,6,6.253864898,0.77144051,0.585770372,0.001661557,1,True,False,False,False
1,2,3,12,10,2,100,8.0,12,6.253864898,0.77144051,0.585770372,0.242275822,0,False,False,False,False
1,2,3,12,9,3,60,7.0,9,6.253864898,0.77144051,0.585770372,0.108861544,2,False,False,False,False
1,2,2,12,3,9,40,7.0,8,6.253864898,0.77144051,0.585770372,0.000746586,2,True,False,False,False
2,1,5,12,9,3,100,8.5,12,6.253864898,0.77144051,0.585770372,0.108861544,0,False,False,False,False
2,1,5,12,10,2,40,6.5,6,6.253864898,0.77144051,0.585770372,0.161517214,2,False,False,True,False
2,1,3,12,3,9,60,7.5,10,6.253864898,0.77144051,0.585770372,0.000895903,2,False,False,False,False
2,1,2,12,8,4,40,7.0,10,6.253864898,0.77144051,0.585770372,0.040762204,2,True,False,False,False
