Student_ID,Year,Semester,Task_Name,Task_Type,Week_Released,Week_Deadline,Current_Week,Weeks_Left,Weight,Difficulty,Estimated_Hours,Current_Workload,Procrastination_Score,Avg_Delay_History,Urgency,RawPriority,PriorityClass
464,1,1,CSF Exam,Exam,2,12,7,5,100,7,8,4.75125207,0.394159486,0.692624791,0.018315639,0.524526118,Medium
464,1,1,Database Coursework,Coursework,4,12,8,4,100,8.2,12,4.75125207,0.394159486,0.692624791,0.048914645,0.65617587,High
464,1,1,English Coursework,Coursework,3,11,6,5,100,5,7,4.75125207,0.394159486,0.692624791,0.021978767,0.4854419,Medium
464,1,2,Programming Coursework,Coursework,4,11,8,3,60,8.5,12,4.75125207,0.394159486,0.692624791,0.108861544,0.497162595,Medium
464,1,2,Programming Exam,Exam,2,12,10,2,40,6,6,4.75125207,0.394159486,0.692624791,0.201896518,0.430421338,Low
464,1,2,DSA Coursework,Coursework,3,12,8,4,100,8,12,4.75125207,0.394159486,0.692624791,0.048914645,0.65217587,High
464,1,2,Computational Mathematics Coursework,Coursework,3,12,12,0,60,7,9,4.75125207,0.394159486,0.692624791,1,0.989947209,High
464,1,2,Computational Mathematics Exam,Exam,2,12,11,1,40,7,8,4.75125207,0.394159486,0.692624791,0.449328964,0.51227945,Medium
464,2,1,OOD Coursework,Coursework,5,12,9,3,100,8.5,12,4.75125207,0.394159486,0.692624791,0.108861544,0.677162595,High
464,2,1,Machine Learning Quiz,Quiz,5,12,6,6,40,6.5,6,4.75125207,0.394159486,0.692624791,0.006583798,0.391593158,Low
464,2,1,Machine Learning Coursework,Coursework,3,12,5,7,60,7.5,10,4.75125207,0.394159486,0.692624791,0.004437436,0.451056568,Medium
464,2,1,Advanced Mathematics Exam,Exam,2,12,11,1,40,7,10,4.75125207,0.394159486,0.692624791,0.449328964,0.51227945,Medium
464,2,1,Advanced Mathematics Coursework,Coursework,3,12,8,4,60,7,10,4.75125207,0.394159486,0.692624791,0.048914645,0.45217587,Medium
464,2,1,DSGP Project Proposal,Report,1,6,6,0,30,6.5,10,4.75125207,0.394159486,0.692624791,0.9,0.594947209,Medium
464,2,2,AI Coursework,Coursework,3,12,3,9,100,8.8,14,4.75125207,0.394159486,0.692624791,0.000895903,0.656171184,High
464,2,2,DSGP Project Implementation,Project,1,12,5,7,70,9.5,22,4.75125207,0.394159486,0.692624791,0.004807223,0.511149014,Medium
464,2,2,Data Engineering Coursework,Coursework,3,12,12,0,100,8.6,12,4.75125207,0.394159486,0.692624791,1,1,High
464,2,2,Simulation and Modeling Exam,Exam,2,12,7,5,40,7.5,8,4.75125207,0.394159486,0.692624791,0.018315639,0.414526118,Low
464,2,2,Simulation and Modeling Coursework,Coursework,3,12,10,2,60,8,10,4.75125207,0.394159486,0.692624791,0.242275822,0.820516164,High
465,1,1,CSF Exam,Exam,2,12,5,7,100,7,8,6.530996617,0.381624922,0.648312006,0.003697864,0.541883108,Medium
465,1,1,Database Coursework,Coursework,4,12,11,1,100,8.2,12,6.530996617,0.381624922,0.648312006,0.539194757,1,High
465,1,1,English Coursework,Coursework,3,11,10,1,100,5,7,6.530996617,0.381624922,0.648312006,0.539194757,0.935757331,High
465,1,2,Programming Coursework,Coursework,4,11,6,5,60,8.5,12,6.530996617,0.381624922,0.648312006,0.021978767,0.496453334,Medium
465,1,2,Programming Exam,Exam,2,12,5,7,40,6,6,6.530996617,0.381624922,0.648312006,0.003697864,0.401883108,Low
465,1,2,DSA Coursework,Coursework,3,12,5,7,100,8,12,6.530996617,0.381624922,0.648312006,0.004437436,0.662068001,High
465,1,2,Computational Mathematics Coursework,Coursework,3,12,12,0,60,7,9,6.530996617,0.381624922,0.648312006,1,1,High
465,1,2,Computational Mathematics Exam,Exam,2,12,3,9,40,7,8,6.530996617,0.381624922,0.648312006,0.000746586,0.421145288,Low
465,2,1,OOD Coursework,Coursework,5,12,8,4,100,8.5,12,6.530996617,0.381624922,0.648312006,0.048914645,0.683187303,High
465,2,1,Machine Learning Quiz,Quiz,5,12,10,2,40,6.5,6,6.530996617,0.381624922,0.648312006,0.161517214,0.451337946,Medium
465,2,1,Machine Learning Coursework,Coursework,3,12,7,5,60,7.5,10,6.530996617,0.381624922,0.648312006,0.021978767,0.476453334,Medium
465,2,1,Advanced Mathematics Exam,Exam,2,12,4,8,40,7,10,6.530996617,0.381624922,0.648312006,0.001661557,0.421374031,Low
465,2,1,Advanced Mathematics Coursework,Coursework,3,12,4,8,60,7,10,6.530996617,0.381624922,0.648312006,0.001993869,0.461457109,Medium
465,2,1,DSGP Project Proposal,Report,1,6,1,5,30,6.5,10,6.530996617,0.381624922,0.648312006,0.016484075,0.395079661,Low
465,2,2,AI Coursework,Coursework,3,12,3,9,100,8.8,14,6.530996617,0.381624922,0.648312006,0.000895903,0.677182618,High
465,2,2,DSGP Project Implementation,Project,1,12,9,3,70,9.5,22,6.530996617,0.381624922,0.648312006,0.117933339,0.860441977,High
465,2,2,Data Engineering Coursework,Coursework,3,12,3,9,100,8.6,12,6.530996617,0.381624922,0.648312006,0.000895903,0.673182618,High
465,2,2,Simulation and Modeling Exam,Exam,2,12,8,4,40,7.5,8,6.530996617,0.381624922,0.648312006,0.040762204,0.441149193,Medium
465,2,2,Simulation and Modeling Coursework,Coursework,3,12,8,4,60,8,10,6.530996617,0.381624922,0.648312006,0.048914645,0.493187303,Medium
466,1,1,CSF Exam,Exam,2,12,4,8,100,7,8,4.347532591,0.270264674,0.427038068,0.001661557,0.475358652,Medium
466,1,1,Database Coursework,Coursework,4,12,4,8,100,8.2,12,4.347532591,0.270264674,0.427038068,0.001993869,0.59944173,Medium
466,1,1,English Coursework,Coursework,3,11,6,5,100,5,7,4.347532591,0.270264674,0.427038068,0.021978767,0.440437955,Medium
466,1,2,Programming Coursework,Coursework,4,11,7,4,60,8.5,12,4.347532591,0.270264674,0.427038068,0.048914645,0.437171924,Medium
466,1,2,Programming Exam,Exam,2,12,3,9,40,6,6,4.347532591,0.270264674,0.427038068,0.000746586,0.335129909,Low
466,1,2,DSA Coursework,Coursework,3,12,12,0,100,8,12,4.347532591,0.270264674,0.427038068,1,1,High
466,1,2,Computational Mathematics Coursework,Coursework,3,12,10,2,60,7,9,4.347532591,0.270264674,0.427038068,0.242275822,0.755512218,High
466,1,2,Computational Mathematics Exam,Exam,2,12,4,8,40,7,8,4.347532591,0.270264674,0.427038068,0.001661557,0.355358652,Low
466,2,1,OOD Coursework,Coursework,5,12,11,1,100,8.5,12,4.347532591,0.270264674,0.427038068,0.539194757,1,High
466,2,1,Machine Learning Quiz,Quiz,5,12,11,1,40,6.5,6,4.347532591,0.270264674,0.427038068,0.359463171,0.434809056,Medium
466,2,1,Machine Learning Coursework,Coursework,3,12,11,1,60,7.5,10,4.347532591,0.270264674,0.427038068,0.539194757,0.839741952,High
466,2,1,Advanced Mathematics Exam,Exam,2,12,7,5,40,7,10,4.347532591,0.270264674,0.427038068,0.018315639,0.359522173,Low
466,2,1,Advanced Mathematics Coursework,Coursework,3,12,3,9,60,7,10,4.347532591,0.270264674,0.427038068,0.000895903,0.395167239,Low
466,2,1,DSGP Project Proposal,Report,1,6,1,5,30,6.5,10,4.347532591,0.270264674,0.427038068,0.016484075,0.329064282,Low
466,2,2,AI Coursework,Coursework,3,12,5,7,100,8.8,14,4.347532591,0.270264674,0.427038068,0.004437436,0.612052622,Medium
466,2,2,DSGP Project Implementation,Project,1,12,11,1,70,9.5,22,4.347532591,0.270264674,0.427038068,0.584127653,0.910975176,High
466,2,2,Data Engineering Coursework,Coursework,3,12,7,5,100,8.6,12,4.347532591,0.270264674,0.427038068,0.021978767,0.612437955,Medium
466,2,2,Simulation and Modeling Exam,Exam,2,12,9,3,40,7.5,8,4.347532591,0.270264674,0.427038068,0.090717953,0.387622751,Low
466,2,2,Simulation and Modeling Coursework,Coursework,3,12,11,1,60,8,10,4.347532591,0.270264674,0.427038068,0.539194757,0.849741952,High
467,1,1,CSF Exam,Exam,2,12,11,1,100,7,8,2.115034149,0.419599077,0.544245309,0.449328964,0.580442192,Medium
467,1,1,Database Coursework,Coursework,4,12,9,3,100,8.2,12,2.115034149,0.419599077,0.544245309,0.108861544,0.619325337,Medium
467,1,1,English Coursework,Coursework,3,11,3,8,100,5,7,2.115034149,0.419599077,0.544245309,0.001993869,0.428608418,Low
467,1,2,Programming Coursework,Coursework,4,11,5,6,60,8.5,12,2.115034149,0.419599077,0.544245309,0.009875696,0.420578875,Low
467,1,2,Programming Exam,Exam,2,12,6,6,40,6,6,2.115034149,0.419599077,0.544245309,0.008229747,0.330167388,Low
467,1,2,DSA Coursework,Coursework,3,12,4,8,100,8,12,2.115034149,0.419599077,0.544245309,0.001993869,0.588608418,Medium
467,1,2,Computational Mathematics Coursework,Coursework,3,12,12,0,60,7,9,2.115034149,0.419599077,0.544245309,1,0.938109951,High
467,1,2,Computational Mathematics Exam,Exam,2,12,2,10,40,7,8,2.115034149,0.419599077,0.544245309,0.000335463,0.348193816,Low
467,2,1,OOD Coursework,Coursework,5,12,10,2,100,8.5,12,2.115034149,0.419599077,0.544245309,0.242275822,0.958678906,High
467,2,1,Machine Learning Quiz,Quiz,5,12,12,0,40,6.5,6,2.115034149,0.419599077,0.544245309,0.8,0.538109951,Medium
467,2,1,Machine Learning Coursework,Coursework,3,12,10,2,60,7.5,10,2.115034149,0.419599077,0.544245309,0.242275822,0.758678906,High
467,2,1,Advanced Mathematics Exam,Exam,2,12,9,3,40,7,10,2.115034149,0.419599077,0.544245309,0.090717953,0.370789439,Low
467,2,1,Advanced Mathematics Coursework,Coursework,3,12,10,2,60,7,10,2.115034149,0.419599077,0.544245309,0.242275822,0.748678906,High
467,2,1,DSGP Project Proposal,Report,1,6,3,3,30,6.5,10,2.115034149,0.419599077,0.544245309,0.081646158,0.33852149,Low
467,2,2,AI Coursework,Coursework,3,12,8,4,100,8.8,14,2.115034149,0.419599077,0.544245309,0.048914645,0.616338612,Medium
467,2,2,DSGP Project Implementation,Project,1,12,11,1,70,9.5,22,2.115034149,0.419599077,0.544245309,0.584127653,0.904141864,High
467,2,2,Data Engineering Coursework,Coursework,3,12,5,7,100,8.6,12,2.115034149,0.419599077,0.544245309,0.004437436,0.60121931,Medium
467,2,2,Simulation and Modeling Exam,Exam,2,12,2,10,40,7.5,8,2.115034149,0.419599077,0.544245309,0.000335463,0.358193816,Low
467,2,2,Simulation and Modeling Coursework,Coursework,3,12,4,8,60,8,10,2.115034149,0.419599077,0.544245309,0.001993869,0.408608418,Low
468,1,1,CSF Exam,Exam,2,12,11,1,100,7,8,3.165267342,0.523000306,0.35579111,0.449328964,0.587690393,Medium
468,1,1,Database Coursework,Coursework,4,12,4,8,100,8.2,12,3.165267342,0.523000306,0.35579111,0.001993869,0.599856619,Medium
468,1,1,English Coursework,Coursework,3,11,3,8,100,5,7,3.165267342,0.523000306,0.35579111,0.001993869,0.435856619,Medium
468,1,2,Programming Coursework,Coursework,4,11,10,1,60,8.5,12,3.165267342,0.523000306,0.35579111,0.539194757,0.860156841,High
468,1,2,Programming Exam,Exam,2,12,10,2,40,6,6,3.165267342,0.523000306,0.35579111,0.201896518,0.385832281,Low
468,1,2,DSA Coursework,Coursework,3,12,4,8,100,8,12,3.165267342,0.523000306,0.35579111,0.001993869,0.595856619,Medium
468,1,2,Computational Mathematics Coursework,Coursework,3,12,9,3,60,7,9,3.165267342,0.523000306,0.35579111,0.108861544,0.422573538,Low
468,1,2,Computational Mathematics Exam,Exam,2,12,11,1,40,7,8,3.165267342,0.523000306,0.35579111,0.449328964,0.467690393,Medium
468,2,1,OOD Coursework,Coursework,5,12,12,0,100,8.5,12,3.165267342,0.523000306,0.35579111,1,1,High
468,2,1,Machine Learning Quiz,Quiz,5,12,8,4,40,6.5,6,3.165267342,0.523000306,0.35579111,0.032609763,0.353510593,Low
468,2,1,Machine Learning Coursework,Coursework,3,12,9,3,60,7.5,10,3.165267342,0.523000306,0.35579111,0.108861544,0.432573538,Low
468,2,1,Advanced Mathematics Exam,Exam,2,12,9,3,40,7,10,3.165267342,0.523000306,0.35579111,0.090717953,0.37803764,Low
468,2,1,Advanced Mathematics Coursework,Coursework,3,12,7,5,60,7,10,3.165267342,0.523000306,0.35579111,0.021978767,0.400852843,Low
468,2,1,DSGP Project Proposal,Report,1,6,5,1,30,6.5,10,3.165267342,0.523000306,0.35579111,0.404396068,0.426457169,Low
468,2,2,AI Coursework,Coursework,3,12,3,9,100,8.8,14,3.165267342,0.523000306,0.35579111,0.000895903,0.611582127,Medium
468,2,2,DSGP Project Implementation,Project,1,12,4,8,70,9.5,22,3.165267342,0.523000306,0.35579111,0.002160024,0.465898158,Medium
468,2,2,Data Engineering Coursework,Coursework,3,12,12,0,100,8.6,12,3.165267342,0.523000306,0.35579111,1,1,High
468,2,2,Simulation and Modeling Exam,Exam,2,12,4,8,40,7.5,8,3.165267342,0.523000306,0.35579111,0.001661557,0.365773541,Low
468,2,2,Simulation and Modeling Coursework,Coursework,3,12,12,0,60,8,10,3.165267342,0.523000306,0.35579111,1,0.965358152,High
469,1,1,CSF Exam,Exam,2,12,10,2,100,7,8,2.996505135,0.40025474,0.266015871,0.201896518,0.502048768,Medium
469,1,1,Database Coursework,Coursework,4,12,9,3,100,8.2,12,2.996505135,0.40025474,0.266015871,0.108861544,0.602790024,Medium
469,1,1,English Coursework,Coursework,3,11,8,3,100,5,7,2.996505135,0.40025474,0.266015871,0.108861544,0.438790024,Medium
469,1,2,Programming Coursework,Coursework,4,11,7,4,60,8.5,12,2.996505135,0.40025474,0.266015871,0.048914645,0.413803299,Low
469,1,2,Programming Exam,Exam,2,12,9,3,40,6,6,2.996505135,0.40025474,0.266015871,0.090717953,0.334254126,Low
469,1,2,DSA Coursework,Coursework,3,12,7,5,100,8,12,2.996505135,0.40025474,0.266015871,0.021978767,0.57706933,Medium
469,1,2,Computational Mathematics Coursework,Coursework,3,12,9,3,60,7,9,2.996505135,0.40025474,0.266015871,0.108861544,0.398790024,Low
469,1,2,Computational Mathematics Exam,Exam,2,12,10,2,40,7,8,2.996505135,0.40025474,0.266015871,0.201896518,0.382048768,Low
469,2,1,OOD Coursework,Coursework,5,12,9,3,100,8.5,12,2.996505135,0.40025474,0.266015871,0.108861544,0.608790024,Medium
469,2,1,Machine Learning Quiz,Quiz,5,12,9,3,40,6.5,6,2.996505135,0.40025474,0.266015871,0.072574363,0.339718229,Low
469,2,1,Machine Learning Coursework,Coursework,3,12,7,5,60,7.5,10,2.996505135,0.40025474,0.266015871,0.021978767,0.38706933,Low
469,2,1,Advanced Mathematics Exam,Exam,2,12,12,0,40,7,10,2.996505135,0.40025474,0.266015871,1,0.581574638,Medium
469,2,1,Advanced Mathematics Coursework,Coursework,3,12,7,5,60,7,10,2.996505135,0.40025474,0.266015871,0.021978767,0.37706933,Low
469,2,1,DSGP Project Proposal,Report,1,6,6,0,30,6.5,10,2.996505135,0.40025474,0.266015871,0.9,0.526574638,Medium
469,2,2,AI Coursework,Coursework,3,12,6,6,100,8.8,14,2.996505135,0.40025474,0.266015871,0.009875696,0.590043562,Medium
469,2,2,DSGP Project Implementation,Project,1,12,6,6,70,9.5,22,2.996505135,0.40025474,0.266015871,0.010698671,0.444249306,Medium
469,2,2,Data Engineering Coursework,Coursework,3,12,4,8,100,8.6,12,2.996505135,0.40025474,0.266015871,0.001993869,0.584073105,Medium
469,2,2,Simulation and Modeling Exam,Exam,2,12,4,8,40,7.5,8,2.996505135,0.40025474,0.266015871,0.001661557,0.341990027,Low
469,2,2,Simulation and Modeling Coursework,Coursework,3,12,3,9,60,8,10,2.996505135,0.40025474,0.266015871,0.000895903,0.391798614,Low
470,1,1,CSF Exam,Exam,2,12,3,9,100,7,8,2.459382546,0.404496932,0.637003928,0.000746586,0.481227471,Medium
470,1,1,Database Coursework,Coursework,4,12,9,3,100,8.2,12,2.459382546,0.404496932,0.637003928,0.108861544,0.63225621,Medium
470,1,1,English Coursework,Coursework,3,11,7,4,100,5,7,2.459382546,0.404496932,0.637003928,0.048914645,0.453269485,Medium
470,1,2,Programming Coursework,Coursework,4,11,6,5,60,8.5,12,2.459382546,0.404496932,0.637003928,0.021978767,0.436535516,Medium
470,1,2,Programming Exam,Exam,2,12,6,6,40,6,6,2.459382546,0.404496932,0.637003928,0.008229747,0.343098261,Low
470,1,2,DSA Coursework,Coursework,3,12,7,5,100,8,12,2.459382546,0.404496932,0.637003928,0.021978767,0.606535516,Medium
470,1,2,Computational Mathematics Coursework,Coursework,3,12,7,5,60,7,9,2.459382546,0.404496932,0.637003928,0.021978767,0.406535516,Low
470,1,2,Computational Mathematics Exam,Exam,2,12,4,8,40,7,8,2.459382546,0.404496932,0.637003928,0.001661557,0.361456213,Low
470,2,1,OOD Coursework,Coursework,5,12,11,1,100,8.5,12,2.459382546,0.404496932,0.637003928,0.539194757,1,High
470,2,1,Machine Learning Quiz,Quiz,5,12,7,5,40,6.5,6,2.459382546,0.404496932,0.637003928,0.014652511,0.354703952,Low
470,2,1,Machine Learning Coursework,Coursework,3,12,6,6,60,7.5,10,2.459382546,0.404496932,0.637003928,0.009875696,0.413509748,Low
470,2,1,Advanced Mathematics Exam,Exam,2,12,8,4,40,7,10,2.459382546,0.404496932,0.637003928,0.040762204,0.371231375,Low
470,2,1,Advanced Mathematics Coursework,Coursework,3,12,4,8,60,7,10,2.459382546,0.404496932,0.637003928,0.001993869,0.401539291,Low
470,2,1,DSGP Project Proposal,Report,1,6,2,4,30,6.5,10,2.459382546,0.404496932,0.637003928,0.036685984,0.34021232,Low
470,2,2,AI Coursework,Coursework,3,12,6,6,100,8.8,14,2.459382546,0.404496932,0.637003928,0.009875696,0.619509748,Medium
470,2,2,DSGP Project Implementation,Project,1,12,4,8,70,9.5,22,2.459382546,0.404496932,0.637003928,0.002160024,0.47158083,Medium
470,2,2,Data Engineering Coursework,Coursework,3,12,3,9,100,8.6,12,2.459382546,0.404496932,0.637003928,0.000895903,0.6132648,Medium
470,2,2,Simulation and Modeling Exam,Exam,2,12,11,1,40,7.5,8,2.459382546,0.404496932,0.637003928,0.449328964,0.483373065,Medium
470,2,2,Simulation and Modeling Coursework,Coursework,3,12,10,2,60,8,10,2.459382546,0.404496932,0.637003928,0.242275822,0.78160978,High
471,1,1,CSF Exam,Exam,2,12,12,0,100,7,8,2.842104042,0.454279381,0.360536932,1,0.714113192,High
471,1,1,Database Coursework,Coursework,4,12,6,6,100,8.2,12,2.842104042,0.454279381,0.360536932,0.009875696,0.590582116,Medium
471,1,1,English Coursework,Coursework,3,11,9,2,100,5,7,2.842104042,0.454279381,0.360536932,0.242275822,0.784682147,High
471,1,2,Programming Coursework,Coursework,4,11,7,4,60,8.5,12,2.842104042,0.454279381,0.360536932,0.048914645,0.426341853,Low
471,1,2,Programming Exam,Exam,2,12,5,7,40,6,6,2.842104042,0.454279381,0.360536932,0.003697864,0.325037658,Low
471,1,2,DSA Coursework,Coursework,3,12,7,5,100,8,12,2.842104042,0.454279381,0.360536932,0.021978767,0.589607884,Medium
471,1,2,Computational Mathematics Coursework,Coursework,3,12,11,1,60,7,9,2.842104042,0.454279381,0.360536932,0.539194757,0.818911881,High
471,1,2,Computational Mathematics Exam,Exam,2,12,8,4,40,7,8,2.842104042,0.454279381,0.360536932,0.040762204,0.354303743,Low
471,2,1,OOD Coursework,Coursework,5,12,8,4,100,8.5,12,2.842104042,0.454279381,0.360536932,0.048914645,0.606341853,Medium
471,2,1,Machine Learning Quiz,Quiz,5,12,10,2,40,6.5,6,2.842104042,0.454279381,0.360536932,0.161517214,0.374492495,Low
471,2,1,Machine Learning Coursework,Coursework,3,12,12,0,60,7.5,10,2.842104042,0.454279381,0.360536932,1,0.944113192,High
471,2,1,Advanced Mathematics Exam,Exam,2,12,12,0,40,7,10,2.842104042,0.454279381,0.360536932,1,0.594113192,Medium
471,2,1,Advanced Mathematics Coursework,Coursework,3,12,9,3,60,7,10,2.842104042,0.454279381,0.360536932,0.108861544,0.411328578,Low
471,2,1,DSGP Project Proposal,Report,1,6,5,1,30,6.5,10,2.842104042,0.454279381,0.360536932,0.404396068,0.415212209,Low
471,2,2,AI Coursework,Coursework,3,12,12,0,100,8.8,14,2.842104042,0.454279381,0.360536932,1,1,High
471,2,2,DSGP Project Implementation,Project,1,12,9,3,70,9.5,22,2.842104042,0.454279381,0.360536932,0.117933339,0.783596527,High
471,2,2,Data Engineering Coursework,Coursework,3,12,6,6,100,8.6,12,2.842104042,0.454279381,0.360536932,0.009875696,0.598582116,Medium
471,2,2,Simulation and Modeling Exam,Exam,2,12,11,1,40,7.5,8,2.842104042,0.454279381,0.360536932,0.449328964,0.466445433,Medium
471,2,2,Simulation and Modeling Coursework,Coursework,3,12,5,7,60,8,10,2.842104042,0.454279381,0.360536932,0.004437436,0.405222551,Low
472,1,1,CSF Exam,Exam,2,12,9,3,100,7,8,5.80212923,0.3716799,0.163556354,0.090717953,0.503235052,Medium
472,1,1,Database Coursework,Coursework,4,12,12,0,100,8.2,12,5.80212923,0.3716799,0.163556354,1,1,High
472,1,1,English Coursework,Coursework,3,11,9,2,100,5,7,5.80212923,0.3716799,0.163556354,0.242275822,0.801124519,High
472,1,2,Programming Coursework,Coursework,4,11,11,0,60,8.5,12,5.80212923,0.3716799,0.163556354,1,0.980555564,High
472,1,2,Programming Exam,Exam,2,12,4,8,40,6,6,5.80212923,0.3716799,0.163556354,0.001661557,0.340970953,Low
472,1,2,DSA Coursework,Coursework,3,12,9,3,100,8,12,5.80212923,0.3716799,0.163556354,0.108861544,0.62777095,Medium
472,1,2,Computational Mathematics Coursework,Coursework,3,12,8,4,60,7,9,5.80212923,0.3716799,0.163556354,0.048914645,0.412784225,Low
472,1,2,Computational Mathematics Exam,Exam,2,12,3,9,40,7,8,5.80212923,0.3716799,0.163556354,0.000746586,0.36074221,Low
472,2,1,OOD Coursework,Coursework,5,12,7,5,100,8.5,12,5.80212923,0.3716799,0.163556354,0.021978767,0.616050256,Medium
472,2,1,Machine Learning Quiz,Quiz,5,12,7,5,40,6.5,6,5.80212923,0.3716799,0.163556354,0.014652511,0.354218692,Low
472,2,1,Machine Learning Coursework,Coursework,3,12,12,0,60,7.5,10,5.80212923,0.3716799,0.163556354,1,0.960555564,High
472,2,1,Advanced Mathematics Exam,Exam,2,12,11,1,40,7,10,5.80212923,0.3716799,0.163556354,0.449328964,0.472887805,Medium
472,2,1,Advanced Mathematics Coursework,Coursework,3,12,7,5,60,7,10,5.80212923,0.3716799,0.163556354,0.021978767,0.406050256,Low
472,2,1,DSGP Project Proposal,Report,1,6,2,4,30,6.5,10,5.80212923,0.3716799,0.163556354,0.036685984,0.33972706,Low
472,2,2,AI Coursework,Coursework,3,12,6,6,100,8.8,14,5.80212923,0.3716799,0.163556354,0.009875696,0.619024488,Medium
472,2,2,DSGP Project Implementation,Project,1,12,2,10,70,9.5,22,5.80212923,0.3716799,0.163556354,0.000436101,0.470664589,Medium
472,2,2,Data Engineering Coursework,Coursework,3,12,6,6,100,8.6,12,5.80212923,0.3716799,0.163556354,0.009875696,0.615024488,Medium
472,2,2,Simulation and Modeling Exam,Exam,2,12,9,3,40,7.5,8,5.80212923,0.3716799,0.163556354,0.090717953,0.393235052,Low
472,2,2,Simulation and Modeling Coursework,Coursework,3,12,7,5,60,8,10,5.80212923,0.3716799,0.163556354,0.021978767,0.426050256,Low
473,1,1,CSF Exam,Exam,2,12,8,4,100,7,8,3.048101338,0.750733117,0.41555903,0.040762204,0.512541286,Medium
473,1,1,Database Coursework,Coursework,4,12,12,0,100,8.2,12,3.048101338,0.750733117,0.41555903,1,1,High
473,1,1,English Coursework,Coursework,3,11,8,3,100,5,7,3.048101338,0.750733117,0.41555903,0.108861544,0.489566121,Medium
473,1,2,Programming Coursework,Coursework,4,11,10,1,60,8.5,12,3.048101338,0.750733117,0.41555903,0.539194757,0.887149424,High
473,1,2,Programming Exam,Exam,2,12,6,6,40,6,6,3.048101338,0.750733117,0.41555903,0.008229747,0.364408172,Low
473,1,2,DSA Coursework,Coursework,3,12,3,9,100,8,12,3.048101338,0.750733117,0.41555903,0.000895903,0.622574711,Medium
473,1,2,Computational Mathematics Coursework,Coursework,3,12,8,4,60,7,9,3.048101338,0.750733117,0.41555903,0.048914645,0.434579396,Low
473,1,2,Computational Mathematics Exam,Exam,2,12,7,5,40,7,8,3.048101338,0.750733117,0.41555903,0.018315639,0.386929644,Low
473,2,1,OOD Coursework,Coursework,5,12,7,5,100,8.5,12,3.048101338,0.750733117,0.41555903,0.021978767,0.637845426,Medium
473,2,1,Machine Learning Quiz,Quiz,5,12,7,5,40,6.5,6,3.048101338,0.750733117,0.41555903,0.014652511,0.376013863,Low
473,2,1,Machine Learning Coursework,Coursework,3,12,5,7,60,7.5,10,3.048101338,0.750733117,0.41555903,0.004437436,0.433460094,Low
473,2,1,Advanced Mathematics Exam,Exam,2,12,4,8,40,7,10,3.048101338,0.750733117,0.41555903,0.001661557,0.382766124,Low
473,2,1,Advanced Mathematics Coursework,Coursework,3,12,9,3,60,7,10,3.048101338,0.750733117,0.41555903,0.108861544,0.449566121,Medium
473,2,1,DSGP Project Proposal,Report,1,6,2,4,30,6.5,10,3.048101338,0.750733117,0.41555903,0.036685984,0.361522231,Low
473,2,2,AI Coursework,Coursework,3,12,4,8,100,8.8,14,3.048101338,0.750733117,0.41555903,0.001993869,0.638849202,Medium
473,2,2,DSGP Project Implementation,Project,1,12,10,2,70,9.5,22,3.048101338,0.750733117,0.41555903,0.262465473,0.857967103,High
473,2,2,Data Engineering Coursework,Coursework,3,12,12,0,100,8.6,12,3.048101338,0.750733117,0.41555903,1,1,High
473,2,2,Simulation and Modeling Exam,Exam,2,12,3,9,40,7.5,8,3.048101338,0.750733117,0.41555903,0.000746586,0.392537381,Low
473,2,2,Simulation and Modeling Coursework,Coursework,3,12,5,7,60,8,10,3.048101338,0.750733117,0.41555903,0.004437436,0.443460094,Medium
474,1,1,CSF Exam,Exam,2,12,8,4,100,7,8,3.364216316,0.632432962,0.08411274,0.040762204,0.472308366,Medium
474,1,1,Database Coursework,Coursework,4,12,12,0,100,8.2,12,3.364216316,0.632432962,0.08411274,1,1,High
474,1,1,English Coursework,Coursework,3,11,6,5,100,5,7,3.364216316,0.632432962,0.08411274,0.021978767,0.427612507,Low
474,1,2,Programming Coursework,Coursework,4,11,10,1,60,8.5,12,3.364216316,0.632432962,0.08411274,0.539194757,0.846916504,High
474,1,2,Programming Exam,Exam,2,12,10,2,40,6,6,3.364216316,0.632432962,0.08411274,0.201896518,0.372591944,Low
474,1,2,DSA Coursework,Coursework,3,12,10,2,100,8,12,3.364216316,0.632432962,0.08411274,0.242275822,0.94268677,High
474,1,2,Computational Mathematics Coursework,Coursework,3,12,10,2,60,7,9,3.364216316,0.632432962,0.08411274,0.242275822,0.74268677,High
474,1,2,Computational Mathematics Exam,Exam,2,12,10,2,40,7,8,3.364216316,0.632432962,0.08411274,0.201896518,0.392591944,Low
474,2,1,OOD Coursework,Coursework,5,12,10,2,100,8.5,12,3.364216316,0.632432962,0.08411274,0.242275822,0.95268677,High
474,2,1,Machine Learning Quiz,Quiz,5,12,9,3,40,6.5,6,3.364216316,0.632432962,0.08411274,0.072574363,0.350261406,Low
474,2,1,Machine Learning Coursework,Coursework,3,12,7,5,60,7.5,10,3.364216316,0.632432962,0.08411274,0.021978767,0.397612507,Low
474,2,1,Advanced Mathematics Exam,Exam,2,12,4,8,40,7,10,3.364216316,0.632432962,0.08411274,0.001661557,0.342533204,Low
474,2,1,Advanced Mathematics Coursework,Coursework,3,12,7,5,60,7,10,3.364216316,0.632432962,0.08411274,0.021978767,0.387612507,Low
